Rust-Powered Profitability Sweep Started: 2025-10-10 13:00:14.406490
Parameters: 10,000 paths per scenario
================================================================================

[2025-10-10 13:00:14] Starting RUST-POWERED profitability sweep with 10,000 Monte Carlo paths
[2025-10-10 13:00:14] Total combinations to test: 2,730
[2025-10-10 13:00:14] Estimated time: Much faster than Python! 🚀
[2025-10-10 13:00:17] Progress: 10/2730 (0.4%) | Rate: 2.80 sims/sec | ETA: 16.2 min | Last: Principal+Interest HV=$1,000,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.35s)
[2025-10-10 13:12:18] Progress: 1220/2730 (44.7%) | Rate: 1.68 sims/sec | ETA: 14.9 min | Last: Principal+Interest HV=$5,000,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.65s)
[2025-10-10 13:12:27] Progress: 1230/2730 (45.1%) | Rate: 1.68 sims/sec | ETA: 14.9 min | Last: Principal+Interest HV=$5,000,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.01s)
[2025-10-10 13:12:30] Progress: 1240/2730 (45.4%) | Rate: 1.68 sims/sec | ETA: 14.7 min | Last: Principal+Interest HV=$5,100,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:12:35] Progress: 1250/2730 (45.8%) | Rate: 1.69 sims/sec | ETA: 14.6 min | Last: Principal+Interest HV=$5,100,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.66s)
[2025-10-10 13:12:44] Progress: 1260/2730 (46.2%) | Rate: 1.68 sims/sec | ETA: 14.6 min | Last: Principal+Interest HV=$5,100,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.16s)
[2025-10-10 13:12:47] Progress: 1270/2730 (46.5%) | Rate: 1.69 sims/sec | ETA: 14.4 min | Last: Principal+Interest HV=$5,200,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.38s)
[2025-10-10 13:12:52] Progress: 1280/2730 (46.9%) | Rate: 1.69 sims/sec | ETA: 14.3 min | Last: Principal+Interest HV=$5,200,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.76s)
[2025-10-10 13:13:01] Progress: 1290/2730 (47.3%) | Rate: 1.68 sims/sec | ETA: 14.3 min | Last: Principal+Interest HV=$5,200,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.09s)
[2025-10-10 13:13:05] Progress: 1300/2730 (47.6%) | Rate: 1.69 sims/sec | ETA: 14.1 min | Last: Principal+Interest HV=$5,300,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.33s)
[2025-10-10 13:13:10] Progress: 1310/2730 (48.0%) | Rate: 1.69 sims/sec | ETA: 14.0 min | Last: Principal+Interest HV=$5,300,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.74s)
[2025-10-10 13:13:19] Progress: 1320/2730 (48.4%) | Rate: 1.68 sims/sec | ETA: 14.0 min | Last: Principal+Interest HV=$5,300,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.26s)
[2025-10-10 13:13:23] Progress: 1330/2730 (48.7%) | Rate: 1.69 sims/sec | ETA: 13.8 min | Last: Principal+Interest HV=$5,400,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:13:28] Progress: 1340/2730 (49.1%) | Rate: 1.69 sims/sec | ETA: 13.7 min | Last: Principal+Interest HV=$5,400,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.64s)
[2025-10-10 13:13:37] Progress: 1350/2730 (49.5%) | Rate: 1.68 sims/sec | ETA: 13.7 min | Last: Principal+Interest HV=$5,400,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.36s)
[2025-10-10 13:13:40] Progress: 1360/2730 (49.8%) | Rate: 1.69 sims/sec | ETA: 13.5 min | Last: Principal+Interest HV=$5,500,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:13:45] Progress: 1370/2730 (50.2%) | Rate: 1.69 sims/sec | ETA: 13.4 min | Last: Principal+Interest HV=$5,500,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.63s)
[2025-10-10 13:13:53] Progress: 1380/2730 (50.5%) | Rate: 1.68 sims/sec | ETA: 13.4 min | Last: Principal+Interest HV=$5,500,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.18s)
[2025-10-10 13:13:57] Progress: 1390/2730 (50.9%) | Rate: 1.69 sims/sec | ETA: 13.2 min | Last: Principal+Interest HV=$5,600,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:14:02] Progress: 1400/2730 (51.3%) | Rate: 1.69 sims/sec | ETA: 13.1 min | Last: Principal+Interest HV=$5,600,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.70s)
[2025-10-10 13:14:11] Progress: 1410/2730 (51.6%) | Rate: 1.68 sims/sec | ETA: 13.1 min | Last: Principal+Interest HV=$5,600,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.34s)
[2025-10-10 13:14:14] Progress: 1420/2730 (52.0%) | Rate: 1.69 sims/sec | ETA: 12.9 min | Last: Principal+Interest HV=$5,700,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:14:19] Progress: 1430/2730 (52.4%) | Rate: 1.69 sims/sec | ETA: 12.8 min | Last: Principal+Interest HV=$5,700,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.64s)
[2025-10-10 13:14:28] Progress: 1440/2730 (52.7%) | Rate: 1.69 sims/sec | ETA: 12.8 min | Last: Principal+Interest HV=$5,700,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.22s)
[2025-10-10 13:14:32] Progress: 1450/2730 (53.1%) | Rate: 1.69 sims/sec | ETA: 12.6 min | Last: Principal+Interest HV=$5,800,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:14:37] Progress: 1460/2730 (53.5%) | Rate: 1.69 sims/sec | ETA: 12.5 min | Last: Principal+Interest HV=$5,800,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.75s)
[2025-10-10 13:14:45] Progress: 1470/2730 (53.8%) | Rate: 1.69 sims/sec | ETA: 12.5 min | Last: Principal+Interest HV=$5,800,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.49s)
[2025-10-10 13:14:49] Progress: 1480/2730 (54.2%) | Rate: 1.69 sims/sec | ETA: 12.3 min | Last: Principal+Interest HV=$5,900,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:14:54] Progress: 1490/2730 (54.6%) | Rate: 1.69 sims/sec | ETA: 12.2 min | Last: Principal+Interest HV=$5,900,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.62s)
[2025-10-10 13:15:02] Progress: 1500/2730 (54.9%) | Rate: 1.69 sims/sec | ETA: 12.1 min | Last: Principal+Interest HV=$5,900,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.25s)
[2025-10-10 13:15:06] Progress: 1510/2730 (55.3%) | Rate: 1.69 sims/sec | ETA: 12.0 min | Last: Principal+Interest HV=$6,000,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:15:11] Progress: 1520/2730 (55.7%) | Rate: 1.69 sims/sec | ETA: 11.9 min | Last: Principal+Interest HV=$6,000,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.65s)
[2025-10-10 13:15:20] Progress: 1530/2730 (56.0%) | Rate: 1.69 sims/sec | ETA: 11.8 min | Last: Principal+Interest HV=$6,000,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.30s)
[2025-10-10 13:15:23] Progress: 1540/2730 (56.4%) | Rate: 1.69 sims/sec | ETA: 11.7 min | Last: Principal+Interest HV=$6,100,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.34s)
[2025-10-10 13:15:28] Progress: 1550/2730 (56.8%) | Rate: 1.70 sims/sec | ETA: 11.6 min | Last: Principal+Interest HV=$6,100,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.62s)
[2025-10-10 13:15:37] Progress: 1560/2730 (57.1%) | Rate: 1.69 sims/sec | ETA: 11.5 min | Last: Principal+Interest HV=$6,100,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.08s)
[2025-10-10 13:15:40] Progress: 1570/2730 (57.5%) | Rate: 1.70 sims/sec | ETA: 11.4 min | Last: Principal+Interest HV=$6,200,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:15:45] Progress: 1580/2730 (57.9%) | Rate: 1.70 sims/sec | ETA: 11.3 min | Last: Principal+Interest HV=$6,200,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.64s)
[2025-10-10 13:15:54] Progress: 1590/2730 (58.2%) | Rate: 1.69 sims/sec | ETA: 11.2 min | Last: Principal+Interest HV=$6,200,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.43s)
[2025-10-10 13:15:57] Progress: 1600/2730 (58.6%) | Rate: 1.70 sims/sec | ETA: 11.1 min | Last: Principal+Interest HV=$6,300,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:16:03] Progress: 1610/2730 (59.0%) | Rate: 1.70 sims/sec | ETA: 11.0 min | Last: Principal+Interest HV=$6,300,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.71s)
[2025-10-10 13:16:11] Progress: 1620/2730 (59.3%) | Rate: 1.69 sims/sec | ETA: 10.9 min | Last: Principal+Interest HV=$6,300,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.19s)
[2025-10-10 13:16:15] Progress: 1630/2730 (59.7%) | Rate: 1.70 sims/sec | ETA: 10.8 min | Last: Principal+Interest HV=$6,400,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:16:20] Progress: 1640/2730 (60.1%) | Rate: 1.70 sims/sec | ETA: 10.7 min | Last: Principal+Interest HV=$6,400,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.63s)
[2025-10-10 13:16:29] Progress: 1650/2730 (60.4%) | Rate: 1.69 sims/sec | ETA: 10.6 min | Last: Principal+Interest HV=$6,400,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.52s)
[2025-10-10 13:16:32] Progress: 1660/2730 (60.8%) | Rate: 1.70 sims/sec | ETA: 10.5 min | Last: Principal+Interest HV=$6,500,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.41s)
[2025-10-10 13:16:37] Progress: 1670/2730 (61.2%) | Rate: 1.70 sims/sec | ETA: 10.4 min | Last: Principal+Interest HV=$6,500,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.65s)
[2025-10-10 13:16:46] Progress: 1680/2730 (61.5%) | Rate: 1.69 sims/sec | ETA: 10.3 min | Last: Principal+Interest HV=$6,500,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.13s)
[2025-10-10 13:16:49] Progress: 1690/2730 (61.9%) | Rate: 1.70 sims/sec | ETA: 10.2 min | Last: Principal+Interest HV=$6,600,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:16:54] Progress: 1700/2730 (62.3%) | Rate: 1.70 sims/sec | ETA: 10.1 min | Last: Principal+Interest HV=$6,600,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.63s)
[2025-10-10 13:17:03] Progress: 1710/2730 (62.6%) | Rate: 1.70 sims/sec | ETA: 10.0 min | Last: Principal+Interest HV=$6,600,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.21s)
[2025-10-10 13:17:06] Progress: 1720/2730 (63.0%) | Rate: 1.70 sims/sec | ETA: 9.9 min | Last: Principal+Interest HV=$6,700,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:17:11] Progress: 1730/2730 (63.4%) | Rate: 1.70 sims/sec | ETA: 9.8 min | Last: Principal+Interest HV=$6,700,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.69s)
[2025-10-10 13:17:20] Progress: 1740/2730 (63.7%) | Rate: 1.70 sims/sec | ETA: 9.7 min | Last: Principal+Interest HV=$6,700,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.25s)
[2025-10-10 13:17:23] Progress: 1750/2730 (64.1%) | Rate: 1.70 sims/sec | ETA: 9.6 min | Last: Principal+Interest HV=$6,800,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:17:28] Progress: 1760/2730 (64.5%) | Rate: 1.70 sims/sec | ETA: 9.5 min | Last: Principal+Interest HV=$6,800,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.62s)
[2025-10-10 13:17:36] Progress: 1770/2730 (64.8%) | Rate: 1.70 sims/sec | ETA: 9.4 min | Last: Principal+Interest HV=$6,800,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.09s)
[2025-10-10 13:17:40] Progress: 1780/2730 (65.2%) | Rate: 1.70 sims/sec | ETA: 9.3 min | Last: Principal+Interest HV=$6,900,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.34s)
[2025-10-10 13:17:45] Progress: 1790/2730 (65.6%) | Rate: 1.70 sims/sec | ETA: 9.2 min | Last: Principal+Interest HV=$6,900,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.65s)
[2025-10-10 13:17:53] Progress: 1800/2730 (65.9%) | Rate: 1.70 sims/sec | ETA: 9.1 min | Last: Principal+Interest HV=$6,900,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.36s)
[2025-10-10 13:17:57] Progress: 1810/2730 (66.3%) | Rate: 1.70 sims/sec | ETA: 9.0 min | Last: Principal+Interest HV=$7,000,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:18:02] Progress: 1820/2730 (66.7%) | Rate: 1.70 sims/sec | ETA: 8.9 min | Last: Principal+Interest HV=$7,000,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.65s)
[2025-10-10 13:18:11] Progress: 1830/2730 (67.0%) | Rate: 1.70 sims/sec | ETA: 8.8 min | Last: Principal+Interest HV=$7,000,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.18s)
[2025-10-10 13:18:14] Progress: 1840/2730 (67.4%) | Rate: 1.70 sims/sec | ETA: 8.7 min | Last: Principal+Interest HV=$7,100,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.38s)
[2025-10-10 13:18:19] Progress: 1850/2730 (67.8%) | Rate: 1.70 sims/sec | ETA: 8.6 min | Last: Principal+Interest HV=$7,100,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.76s)
[2025-10-10 13:18:28] Progress: 1860/2730 (68.1%) | Rate: 1.70 sims/sec | ETA: 8.5 min | Last: Principal+Interest HV=$7,100,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.15s)
[2025-10-10 13:18:31] Progress: 1870/2730 (68.5%) | Rate: 1.70 sims/sec | ETA: 8.4 min | Last: Principal+Interest HV=$7,200,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.33s)
[2025-10-10 13:18:36] Progress: 1880/2730 (68.9%) | Rate: 1.71 sims/sec | ETA: 8.3 min | Last: Principal+Interest HV=$7,200,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.66s)
[2025-10-10 13:18:45] Progress: 1890/2730 (69.2%) | Rate: 1.70 sims/sec | ETA: 8.2 min | Last: Principal+Interest HV=$7,200,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.09s)
[2025-10-10 13:18:48] Progress: 1900/2730 (69.6%) | Rate: 1.71 sims/sec | ETA: 8.1 min | Last: Principal+Interest HV=$7,300,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:18:53] Progress: 1910/2730 (70.0%) | Rate: 1.71 sims/sec | ETA: 8.0 min | Last: Principal+Interest HV=$7,300,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.65s)
[2025-10-10 13:19:02] Progress: 1920/2730 (70.3%) | Rate: 1.70 sims/sec | ETA: 7.9 min | Last: Principal+Interest HV=$7,300,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.39s)
[2025-10-10 13:19:06] Progress: 1930/2730 (70.7%) | Rate: 1.71 sims/sec | ETA: 7.8 min | Last: Principal+Interest HV=$7,400,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:19:11] Progress: 1940/2730 (71.1%) | Rate: 1.71 sims/sec | ETA: 7.7 min | Last: Principal+Interest HV=$7,400,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.61s)
[2025-10-10 13:19:19] Progress: 1950/2730 (71.4%) | Rate: 1.70 sims/sec | ETA: 7.6 min | Last: Principal+Interest HV=$7,400,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.18s)
[2025-10-10 13:19:22] Progress: 1960/2730 (71.8%) | Rate: 1.71 sims/sec | ETA: 7.5 min | Last: Principal+Interest HV=$7,500,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:19:27] Progress: 1970/2730 (72.2%) | Rate: 1.71 sims/sec | ETA: 7.4 min | Last: Principal+Interest HV=$7,500,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.69s)
[2025-10-10 13:19:36] Progress: 1980/2730 (72.5%) | Rate: 1.70 sims/sec | ETA: 7.3 min | Last: Principal+Interest HV=$7,500,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.12s)
[2025-10-10 13:19:39] Progress: 1990/2730 (72.9%) | Rate: 1.71 sims/sec | ETA: 7.2 min | Last: Principal+Interest HV=$7,600,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:19:44] Progress: 2000/2730 (73.3%) | Rate: 1.71 sims/sec | ETA: 7.1 min | Last: Principal+Interest HV=$7,600,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.65s)
[2025-10-10 13:19:53] Progress: 2010/2730 (73.6%) | Rate: 1.71 sims/sec | ETA: 7.0 min | Last: Principal+Interest HV=$7,600,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.36s)
[2025-10-10 13:19:56] Progress: 2020/2730 (74.0%) | Rate: 1.71 sims/sec | ETA: 6.9 min | Last: Principal+Interest HV=$7,700,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.33s)
[2025-10-10 13:20:01] Progress: 2030/2730 (74.4%) | Rate: 1.71 sims/sec | ETA: 6.8 min | Last: Principal+Interest HV=$7,700,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.78s)
[2025-10-10 13:20:10] Progress: 2040/2730 (74.7%) | Rate: 1.71 sims/sec | ETA: 6.7 min | Last: Principal+Interest HV=$7,700,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.54s)
[2025-10-10 13:20:13] Progress: 2050/2730 (75.1%) | Rate: 1.71 sims/sec | ETA: 6.6 min | Last: Principal+Interest HV=$7,800,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:20:18] Progress: 2060/2730 (75.5%) | Rate: 1.71 sims/sec | ETA: 6.5 min | Last: Principal+Interest HV=$7,800,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.61s)
[2025-10-10 13:20:27] Progress: 2070/2730 (75.8%) | Rate: 1.71 sims/sec | ETA: 6.4 min | Last: Principal+Interest HV=$7,800,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.19s)
[2025-10-10 13:20:30] Progress: 2080/2730 (76.2%) | Rate: 1.71 sims/sec | ETA: 6.3 min | Last: Principal+Interest HV=$7,900,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:20:35] Progress: 2090/2730 (76.6%) | Rate: 1.71 sims/sec | ETA: 6.2 min | Last: Principal+Interest HV=$7,900,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.65s)
[2025-10-10 13:20:44] Progress: 2100/2730 (76.9%) | Rate: 1.71 sims/sec | ETA: 6.1 min | Last: Principal+Interest HV=$7,900,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.11s)
[2025-10-10 13:20:47] Progress: 2110/2730 (77.3%) | Rate: 1.71 sims/sec | ETA: 6.0 min | Last: Principal+Interest HV=$8,000,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.34s)
[2025-10-10 13:20:52] Progress: 2120/2730 (77.7%) | Rate: 1.71 sims/sec | ETA: 5.9 min | Last: Principal+Interest HV=$8,000,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.64s)
[2025-10-10 13:21:01] Progress: 2130/2730 (78.0%) | Rate: 1.71 sims/sec | ETA: 5.9 min | Last: Principal+Interest HV=$8,000,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.35s)
[2025-10-10 13:21:05] Progress: 2140/2730 (78.4%) | Rate: 1.71 sims/sec | ETA: 5.7 min | Last: Principal+Interest HV=$8,100,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:21:10] Progress: 2150/2730 (78.8%) | Rate: 1.71 sims/sec | ETA: 5.6 min | Last: Principal+Interest HV=$8,100,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.64s)
[2025-10-10 13:21:18] Progress: 2160/2730 (79.1%) | Rate: 1.71 sims/sec | ETA: 5.6 min | Last: Principal+Interest HV=$8,100,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.36s)
[2025-10-10 13:21:22] Progress: 2170/2730 (79.5%) | Rate: 1.71 sims/sec | ETA: 5.5 min | Last: Principal+Interest HV=$8,200,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.30s)
[2025-10-10 13:21:27] Progress: 2180/2730 (79.9%) | Rate: 1.71 sims/sec | ETA: 5.4 min | Last: Principal+Interest HV=$8,200,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.63s)
[2025-10-10 13:21:39] Progress: 2190/2730 (80.2%) | Rate: 1.70 sims/sec | ETA: 5.3 min | Last: Principal+Interest HV=$8,200,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.04s)
[2025-10-10 13:21:42] Progress: 2200/2730 (80.6%) | Rate: 1.71 sims/sec | ETA: 5.2 min | Last: Principal+Interest HV=$8,300,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:21:48] Progress: 2210/2730 (81.0%) | Rate: 1.71 sims/sec | ETA: 5.1 min | Last: Principal+Interest HV=$8,300,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.67s)
[2025-10-10 13:21:56] Progress: 2220/2730 (81.3%) | Rate: 1.70 sims/sec | ETA: 5.0 min | Last: Principal+Interest HV=$8,300,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.22s)
[2025-10-10 13:22:00] Progress: 2230/2730 (81.7%) | Rate: 1.71 sims/sec | ETA: 4.9 min | Last: Principal+Interest HV=$8,400,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.40s)
[2025-10-10 13:22:05] Progress: 2240/2730 (82.1%) | Rate: 1.71 sims/sec | ETA: 4.8 min | Last: Principal+Interest HV=$8,400,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.67s)
[2025-10-10 13:22:13] Progress: 2250/2730 (82.4%) | Rate: 1.71 sims/sec | ETA: 4.7 min | Last: Principal+Interest HV=$8,400,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.10s)
[2025-10-10 13:22:17] Progress: 2260/2730 (82.8%) | Rate: 1.71 sims/sec | ETA: 4.6 min | Last: Principal+Interest HV=$8,500,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:22:22] Progress: 2270/2730 (83.2%) | Rate: 1.71 sims/sec | ETA: 4.5 min | Last: Principal+Interest HV=$8,500,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.67s)
[2025-10-10 13:22:30] Progress: 2280/2730 (83.5%) | Rate: 1.71 sims/sec | ETA: 4.4 min | Last: Principal+Interest HV=$8,500,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.19s)
[2025-10-10 13:22:34] Progress: 2290/2730 (83.9%) | Rate: 1.71 sims/sec | ETA: 4.3 min | Last: Principal+Interest HV=$8,600,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:22:39] Progress: 2300/2730 (84.2%) | Rate: 1.71 sims/sec | ETA: 4.2 min | Last: Principal+Interest HV=$8,600,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.74s)
[2025-10-10 13:22:47] Progress: 2310/2730 (84.6%) | Rate: 1.71 sims/sec | ETA: 4.1 min | Last: Principal+Interest HV=$8,600,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.15s)
[2025-10-10 13:22:51] Progress: 2320/2730 (85.0%) | Rate: 1.71 sims/sec | ETA: 4.0 min | Last: Principal+Interest HV=$8,700,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.32s)
[2025-10-10 13:22:56] Progress: 2330/2730 (85.3%) | Rate: 1.71 sims/sec | ETA: 3.9 min | Last: Principal+Interest HV=$8,700,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.64s)
[2025-10-10 13:23:05] Progress: 2340/2730 (85.7%) | Rate: 1.71 sims/sec | ETA: 3.8 min | Last: Principal+Interest HV=$8,700,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.05s)
[2025-10-10 13:23:08] Progress: 2350/2730 (86.1%) | Rate: 1.71 sims/sec | ETA: 3.7 min | Last: Principal+Interest HV=$8,800,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.35s)
[2025-10-10 13:23:13] Progress: 2360/2730 (86.4%) | Rate: 1.71 sims/sec | ETA: 3.6 min | Last: Principal+Interest HV=$8,800,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.64s)
[2025-10-10 13:23:21] Progress: 2370/2730 (86.8%) | Rate: 1.71 sims/sec | ETA: 3.5 min | Last: Principal+Interest HV=$8,800,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.07s)
[2025-10-10 13:23:25] Progress: 2380/2730 (87.2%) | Rate: 1.71 sims/sec | ETA: 3.4 min | Last: Principal+Interest HV=$8,900,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.31s)
[2025-10-10 13:23:30] Progress: 2390/2730 (87.5%) | Rate: 1.71 sims/sec | ETA: 3.3 min | Last: Principal+Interest HV=$8,900,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.62s)
[2025-10-10 13:23:38] Progress: 2400/2730 (87.9%) | Rate: 1.71 sims/sec | ETA: 3.2 min | Last: Principal+Interest HV=$8,900,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.01s)
[2025-10-10 13:23:42] Progress: 2410/2730 (88.3%) | Rate: 1.71 sims/sec | ETA: 3.1 min | Last: Principal+Interest HV=$9,000,000 LD=10y AD=30y XIRR=N/A (⚡ Rust: 0.39s)
[2025-10-10 13:23:47] Progress: 2420/2730 (88.6%) | Rate: 1.71 sims/sec | ETA: 3.0 min | Last: Principal+Interest HV=$9,000,000 LD=20y AD=20y XIRR=N/A (⚡ Rust: 0.79s)
[2025-10-10 13:23:55] Progress: 2430/2730 (89.0%) | Rate: 1.71 sims/sec | ETA: 2.9 min | Last: Principal+Interest HV=$9,000,000 LD=30y AD=30y XIRR=N/A (⚡ Rust: 1.23s)
